Date,股票代码,Open,Close,High,Low,Volume,Amount,振幅,涨跌幅,涨跌额,换手率
2023-04-12,600570,49.06,50.34,51.27,48.94,397818,2001676876.0,4.76,2.9,1.42,2.09
2023-04-13,600570,50.74,50.61,53.04,50.34,494122,2567167907.0,5.36,0.54,0.27,2.6
2023-04-14,600570,50.42,50.24,50.96,49.28,206860,1042242816.0,3.32,-0.73,-0.37,1.09
2023-04-17,600570,50.13,49.83,50.73,49.0,212811,1064667495.0,3.44,-0.82,-0.41,1.12
2023-04-18,600570,49.74,49.75,50.88,49.27,223158,1121376683.0,3.23,-0.16,-0.08,1.17
2023-04-19,600570,49.74,50.85,52.15,49.51,332002,1702964815.0,5.31,2.21,1.1,1.75
2023-04-20,600570,51.12,49.8,52.62,47.95,507603,2562071224.0,9.18,-2.06,-1.05,2.67
2023-04-21,600570,49.81,48.9,51.19,48.64,297419,1481903803.0,5.12,-1.81,-0.9,1.57
2023-04-24,600570,48.62,47.18,49.04,46.64,261106,1247994860.0,4.91,-3.52,-1.72,1.37
2023-04-25,600570,46.99,46.44,47.92,46.01,285752,1341427336.0,4.05,-1.57,-0.74,1.5
2023-04-26,600570,46.84,45.34,47.29,45.14,234639,1083149944.0,4.63,-2.37,-1.1,1.23
2023-04-27,600570,44.85,45.73,46.12,44.29,218268,1000869489.0,4.04,0.86,0.39,1.15
2023-04-28,600570,46.34,49.14,49.36,46.34,411862,1990577323.0,6.6,7.46,3.41,2.17
2023-05-04,600570,49.35,46.54,49.35,45.87,312887,1481755339.0,7.08,-5.29,-2.6,1.65
2023-05-05,600570,46.2,46.96,47.79,45.93,212173,1000937374.0,4.0,0.9,0.42,1.12
2023-05-08,600570,46.96,46.6,47.21,45.46,244460,1134245439.0,3.73,-0.77,-0.36,1.29
2023-05-09,600570,46.24,46.18,48.12,45.86,214088,1010680181.0,4.85,-0.9,-0.42,1.13
2023-05-10,600570,45.74,45.99,46.94,45.63,138715,644855393.0,2.84,-0.41,-0.19,0.73
2023-05-11,600570,46.0,45.04,46.31,45.02,159473,727544520.0,2.8,-2.07,-0.95,0.84
2023-05-12,600570,44.75,44.63,45.17,44.49,123797,557069775.0,1.51,-0.91,-0.41,0.65
2023-05-15,600570,44.63,43.88,44.65,42.74,263997,1152364523.0,4.28,-1.68,-0.75,1.39
2023-05-16,600570,44.04,42.19,44.13,41.9,325043,1392645217.0,5.08,-3.85,-1.69,1.71
2023-05-17,600570,42.05,42.3,43.08,41.94,169918,725360996.0,2.7,0.26,0.11,0.89
2023-05-18,600570,42.62,42.81,43.61,42.43,177076,764587897.0,2.79,1.21,0.51,0.93
2023-05-19,600570,42.74,42.52,42.87,41.87,149790,639124767.0,2.34,-0.68,-0.29,0.79
2023-05-22,600570,42.38,42.69,42.83,41.81,149163,636550371.0,2.4,0.4,0.17,0.79
2023-05-23,600570,42.68,42.24,42.99,42.04,92844,396960359.0,2.23,-1.05,-0.45,0.49
2023-05-24,600570,42.15,41.8,42.26,41.54,109263,460912306.0,1.7,-1.04,-0.44,0.58
2023-05-25,600570,41.7,41.32,42.03,40.71,162900,675363639.0,3.16,-1.15,-0.48,0.86
2023-05-26,600570,41.33,41.87,42.06,40.94,105932,443347355.0,2.71,1.33,0.55,0.56
2023-05-29,600570,42.32,42.08,42.62,41.66,127710,540752462.0,2.29,0.5,0.21,0.67
2023-05-30,600570,42.08,42.04,42.2,40.88,238355,993159224.0,3.14,-0.1,-0.04,1.25
2023-05-31,600570,41.83,42.22,42.42,41.66,118796,502903711.0,1.81,0.43,0.18,0.63
2023-06-01,600570,41.84,43.67,44.29,41.55,312399,1359869111.0,6.49,3.43,1.45,1.64
2023-06-02,600570,43.62,43.48,43.84,42.88,201176,879159272.0,2.2,-0.44,-0.19,1.06
2023-06-05,600570,43.6,43.35,43.98,43.05,124425,543749898.0,2.14,-0.3,-0.13,0.65
2023-06-06,600570,43.24,42.26,43.44,42.0,129377,556046005.0,3.32,-2.51,-1.09,0.68
2023-06-07,600570,42.13,42.73,43.33,41.94,100214,431257549.0,3.29,1.11,0.47,0.53
2023-06-08,600570,42.62,42.02,42.74,41.47,149765,632281000.0,2.97,-1.66,-0.71,0.79
2023-06-09,600570,42.28,41.54,42.51,40.84,219129,914647676.0,3.97,-1.14,-0.48,1.15
2023-06-12,600570,41.47,40.45,41.7,40.22,251865,1028512143.0,3.56,-2.62,-1.09,1.33
2023-06-13,600570,40.69,42.38,42.72,39.79,277074,1166927301.0,7.24,4.77,1.93,1.46
2023-06-14,600570,42.55,43.64,44.34,42.55,267118,1169548056.0,4.22,2.97,1.26,1.41
2023-06-15,600570,43.64,43.46,43.84,42.77,179841,783592217.0,2.45,-0.41,-0.18,0.95
2023-06-16,600570,43.39,44.38,44.67,42.81,226922,1003633700.0,4.28,2.12,0.92,1.19
2023-06-19,600570,45.06,46.06,46.51,44.62,424819,1950893209.0,4.26,3.79,1.68,2.24
2023-06-20,600570,46.88,50.68,50.68,46.55,811736,4082276551.0,8.97,10.03,4.62,4.27
2023-06-21,600570,49.58,49.27,50.95,49.11,569656,2852368074.0,3.63,-2.78,-1.41,3.0
2023-06-26,600570,48.37,45.1,48.54,44.74,488899,2276332430.0,7.71,-8.46,-4.17,2.57
2023-06-27,600570,44.98,44.75,46.02,44.13,377188,1695806283.0,4.19,-0.78,-0.35,1.99
2023-06-28,600570,45.67,44.27,45.67,42.76,372542,1638135112.0,6.5,-1.07,-0.48,1.96
2023-06-29,600570,44.93,45.17,46.03,43.47,369226,1656880815.0,5.78,2.03,0.9,1.94
2023-06-30,600570,44.72,44.16,45.02,43.64,250044,1109242366.0,3.06,-2.24,-1.01,1.32
2023-07-03,600570,44.63,44.34,45.17,42.95,272616,1203211631.0,5.03,0.41,0.18,1.43
2023-07-04,600570,44.01,44.02,44.47,43.74,210078,928993894.0,1.65,-0.72,-0.32,1.11
2023-07-05,600570,44.01,42.87,44.37,42.85,199016,865438793.0,3.45,-2.61,-1.15,1.05
2023-07-06,600570,42.38,42.22,42.87,41.99,218082,929055183.0,2.05,-1.52,-0.65,1.15
2023-07-07,600570,42.04,41.44,42.19,40.88,219495,914065702.0,3.1,-1.85,-0.78,1.16
2023-07-10,600570,42.32,40.28,42.62,39.98,433172,1769097197.0,6.37,-2.8,-1.16,2.28
2023-07-11,600570,40.31,37.09,40.31,36.24,933152,3535897391.0,10.1,-7.92,-3.19,4.91
2023-07-12,600570,37.37,36.34,37.81,36.24,422500,1569051145.0,4.23,-2.02,-0.75,2.22
2023-07-13,600570,36.75,36.53,36.8,36.05,386790,1413992404.0,2.06,0.52,0.19,2.04
2023-07-14,600570,37.26,37.57,38.55,36.87,491695,1858339673.0,4.6,2.85,1.04,2.59
2023-07-17,600570,37.87,38.19,38.56,37.57,331790,1268304993.0,2.64,1.65,0.62,1.75
2023-07-18,600570,37.97,37.62,38.26,37.47,257669,974668382.0,2.07,-1.49,-0.57,1.36
2023-07-19,600570,37.98,37.61,38.22,37.39,209938,797174239.0,2.21,-0.03,-0.01,1.1
2023-07-20,600570,37.61,36.65,37.66,36.57,250361,928363791.0,2.9,-2.55,-0.96,1.32
2023-07-21,600570,36.37,36.32,36.8,36.17,157375,575719033.0,1.72,-0.9,-0.33,0.83
2023-07-24,600570,36.33,36.51,36.75,36.09,145045,530383684.0,1.82,0.52,0.19,0.76
2023-07-25,600570,37.49,38.26,38.62,37.25,471918,1799634230.0,3.75,4.79,1.75,2.48
2023-07-26,600570,37.88,37.53,37.97,37.24,221673,834501320.0,1.91,-1.91,-0.73,1.17
2023-07-27,600570,37.51,36.85,37.57,36.57,263091,977544110.0,2.66,-1.81,-0.68,1.38
2023-07-28,600570,36.66,39.76,39.97,36.47,663844,2577714807.0,9.5,7.9,2.91,3.49
2023-07-31,600570,40.36,40.99,41.28,39.85,605751,2478582537.0,3.6,3.09,1.23,3.19
2023-08-01,600570,40.41,40.69,41.27,40.17,240284,979869646.0,2.68,-0.73,-0.3,1.26
2023-08-02,600570,40.51,40.78,41.66,40.38,227432,932028460.0,3.15,0.22,0.09,1.2
2023-08-03,600570,40.48,41.25,41.53,40.27,267346,1097746814.0,3.09,1.15,0.47,1.41
2023-08-04,600570,42.27,41.41,43.15,41.37,703925,2979788956.0,4.32,0.39,0.16,3.7
2023-08-07,600570,40.87,41.27,41.67,40.55,315186,1300837939.0,2.7,-0.34,-0.14,1.66
2023-08-08,600570,40.99,40.72,41.33,40.57,220446,905208148.0,1.84,-1.33,-0.55,1.16
2023-08-09,600570,40.67,40.39,41.23,40.33,156117,637162549.0,2.21,-0.81,-0.33,0.82
2023-08-10,600570,40.39,40.74,40.86,39.77,206218,832046606.0,2.7,0.87,0.35,1.09
2023-08-11,600570,41.16,39.29,41.16,39.26,283263,1133852753.0,4.66,-3.56,-1.45,1.49
2023-08-14,600570,38.27,38.92,39.27,38.12,241381,938828385.0,2.93,-0.94,-0.37,1.27
2023-08-15,600570,38.76,38.8,39.05,38.25,179118,693894838.0,2.06,-0.31,-0.12,0.94
2023-08-16,600570,38.45,38.08,39.1,37.83,186486,717463758.0,3.27,-1.86,-0.72,0.98
2023-08-17,600570,37.88,37.87,38.06,37.42,179990,681353583.0,1.68,-0.55,-0.21,0.95
2023-08-18,600570,37.78,37.1,38.32,37.07,165750,623744279.0,3.3,-2.03,-0.77,0.87
2023-08-21,600570,36.95,36.66,37.42,36.24,171362,634949702.0,3.18,-1.19,-0.44,0.9
2023-08-22,600570,36.75,36.58,37.12,35.76,250407,912477111.0,3.71,-0.22,-0.08,1.32
2023-08-23,600570,36.42,34.98,36.47,34.94,300211,1069246310.0,4.18,-4.37,-1.6,1.58
2023-08-24,600570,35.26,35.18,35.85,34.72,229203,811428545.0,3.23,0.57,0.2,1.21
2023-08-25,600570,34.92,34.03,35.15,33.77,253344,872822228.0,3.92,-3.27,-1.15,1.33
2023-08-28,600570,37.45,35.34,37.45,35.25,509904,1874494686.0,6.46,3.85,1.31,2.68
2023-08-29,600570,35.22,35.55,36.07,34.78,387582,1378361375.0,3.65,0.59,0.21,2.04
2023-08-30,600570,35.6,35.85,36.21,35.43,264222,951718290.0,2.19,0.84,0.3,1.39
2023-08-31,600570,35.86,35.87,36.45,35.62,232424,841052176.0,2.32,0.06,0.02,1.22
2023-09-01,600570,35.91,36.04,36.57,35.8,175237,635684740.0,2.15,0.47,0.17,0.92
2023-09-04,600570,36.22,36.1,36.27,35.37,222384,800351565.0,2.5,0.17,0.06,1.17
2023-09-05,600570,35.93,35.31,36.0,35.31,198028,706388053.0,1.91,-2.19,-0.79,1.04
2023-09-06,600570,35.07,35.0,35.17,34.69,151902,532935643.0,1.36,-0.88,-0.31,0.8
2023-09-07,600570,35.04,34.1,35.04,33.96,188962,651278819.0,3.09,-2.57,-0.9,0.99
2023-09-08,600570,33.9,33.85,34.17,33.45,120306,407303970.0,2.11,-0.73,-0.25,0.63
2023-09-11,600570,33.87,34.05,34.42,33.57,219725,748851167.0,2.51,0.59,0.2,1.16
2023-09-12,600570,33.85,33.48,33.97,33.47,169777,574004091.0,1.47,-1.67,-0.57,0.89
2023-09-13,600570,33.47,32.76,33.54,32.37,214186,705522274.0,3.49,-2.15,-0.72,1.13
2023-09-14,600570,32.95,32.11,32.97,31.88,170391,552494343.0,3.33,-1.98,-0.65,0.9
2023-09-15,600570,32.17,31.97,32.57,31.77,198231,638993298.0,2.49,-0.44,-0.14,1.04
2023-09-18,600570,32.22,32.55,32.97,32.05,231272,757409915.0,2.88,1.81,0.58,1.22
2023-09-19,600570,32.59,31.91,32.72,31.81,173269,557462680.0,2.8,-1.97,-0.64,0.91
2023-09-20,600570,31.91,31.93,32.7,31.87,153565,496806776.0,2.6,0.06,0.02,0.81
2023-09-21,600570,31.87,32.02,32.29,31.6,150468,484048984.0,2.16,0.28,0.09,0.79
2023-09-22,600570,31.87,32.69,32.8,31.8,274619,895834584.0,3.12,2.09,0.67,1.45
2023-09-25,600570,32.82,32.3,32.85,32.02,218857,708127366.0,2.54,-1.19,-0.39,1.15
2023-09-26,600570,32.31,32.48,32.95,32.18,178988,585434993.0,2.38,0.56,0.18,0.94
2023-09-27,600570,32.28,32.35,32.63,32.13,152540,495241897.0,1.54,-0.4,-0.13,0.8
2023-09-28,600570,32.41,32.32,32.46,32.05,151141,489038399.0,1.27,-0.09,-0.03,0.8
2023-10-09,600570,32.25,31.8,32.26,31.68,190700,609896212.0,1.79,-1.61,-0.52,1.0
2023-10-10,600570,31.84,31.69,32.49,31.68,223870,719015364.0,2.55,-0.35,-0.11,1.18
2023-10-11,600570,31.93,32.3,32.76,31.58,279021,906298542.0,3.72,1.92,0.61,1.47
2023-10-12,600570,32.95,32.23,32.97,32.05,225082,731576522.0,2.85,-0.22,-0.07,1.18
2023-10-13,600570,31.97,31.68,31.98,31.26,230238,728561010.0,2.23,-1.71,-0.55,1.21
2023-10-16,600570,31.65,30.98,31.65,30.86,171854,536962555.0,2.49,-2.21,-0.7,0.9
2023-10-17,600570,31.16,31.36,31.59,30.97,152927,480645107.0,2.0,1.23,0.38,0.8
2023-10-18,600570,31.01,30.8,31.13,30.27,184740,570351027.0,2.74,-1.79,-0.56,0.97
2023-10-19,600570,30.46,30.38,31.08,30.35,172472,531225366.0,2.37,-1.36,-0.42,0.91
2023-10-20,600570,30.27,29.79,30.45,29.64,194088,583463211.0,2.67,-1.94,-0.59,1.02
2023-10-23,600570,29.67,29.67,30.17,29.33,173440,517589538.0,2.82,-0.4,-0.12,0.91
2023-10-24,600570,29.67,30.57,30.8,29.29,326883,992425488.0,5.09,3.03,0.9,1.72
2023-10-25,600570,30.82,30.73,31.41,30.52,258063,801685128.0,2.91,0.52,0.16,1.36
2023-10-26,600570,30.58,30.43,30.86,30.07,194756,593710568.0,2.57,-0.98,-0.3,1.03
2023-10-27,600570,30.54,31.0,31.13,29.77,314411,961790291.0,4.47,1.87,0.57,1.65
2023-10-30,600570,30.73,31.55,31.87,30.67,299334,945214620.0,3.87,1.77,0.55,1.58
2023-10-31,600570,31.68,30.99,31.74,30.71,217964,679378638.0,3.26,-1.77,-0.56,1.15
2023-11-01,600570,31.3,30.67,31.32,30.62,170181,527927567.0,2.26,-1.03,-0.32,0.9
2023-11-02,600570,30.73,30.17,31.09,30.16,162245,497833434.0,3.03,-1.63,-0.5,0.85
2023-11-03,600570,30.28,31.17,31.37,30.19,279204,870157269.0,3.91,3.31,1.0,1.47
2023-11-06,600570,31.6,32.42,32.63,31.52,398202,1289885198.0,3.56,4.01,1.25,2.1
2023-11-07,600570,32.33,32.51,32.65,32.02,222457,723542475.0,1.94,0.28,0.09,1.17
2023-11-08,600570,32.55,32.63,33.11,32.19,253519,830898662.0,2.83,0.37,0.12,1.33
2023-11-09,600570,32.56,32.5,32.75,32.27,156689,511485701.0,1.47,-0.4,-0.13,0.82
2023-11-10,600570,32.38,32.47,32.7,32.1,193369,630154309.0,1.85,-0.09,-0.03,1.02
2023-11-13,600570,33.2,33.29,33.94,32.87,363051,1221722047.0,3.3,2.53,0.82,1.91
2023-11-14,600570,33.18,33.67,33.95,32.98,274540,927183688.0,2.91,1.14,0.38,1.44
2023-11-15,600570,34.08,33.37,34.21,33.31,240490,813630374.0,2.67,-0.89,-0.3,1.27
2023-11-16,600570,33.22,33.02,33.64,32.99,157533,526335592.0,1.95,-1.05,-0.35,0.83
2023-11-17,600570,32.77,32.37,33.28,32.22,300805,981785919.0,3.21,-1.97,-0.65,1.58
2023-11-20,600570,32.37,32.63,32.97,31.97,237760,774430652.0,3.09,0.8,0.26,1.25
2023-11-21,600570,32.75,32.32,32.91,32.19,160027,523142480.0,2.21,-0.95,-0.31,0.84
2023-11-22,600570,32.17,31.83,32.53,31.75,140843,452614634.0,2.41,-1.52,-0.49,0.74
2023-11-23,600570,31.69,31.71,31.85,31.08,165211,522071776.0,2.42,-0.38,-0.12,0.87
2023-11-24,600570,31.72,31.0,31.72,30.94,151318,473245682.0,2.46,-2.24,-0.71,0.8
2023-11-27,600570,30.92,30.67,31.06,30.48,127432,393216883.0,1.87,-1.06,-0.33,0.67
2023-11-28,600570,30.66,30.71,30.9,30.39,113086,348232778.0,1.66,0.13,0.04,0.6
2023-11-29,600570,30.71,30.22,30.85,30.17,133961,409336082.0,2.21,-1.6,-0.49,0.71
2023-11-30,600570,30.18,29.9,30.37,29.71,133599,402284888.0,2.18,-1.06,-0.32,0.7
2023-12-01,600570,29.89,30.63,30.79,29.81,186780,567871098.0,3.28,2.44,0.73,0.98
2023-12-04,600570,30.48,30.45,30.73,30.28,170717,522299785.0,1.47,-0.59,-0.18,0.9
2023-12-05,600570,30.36,29.26,30.37,29.26,238848,711773352.0,3.65,-3.91,-1.19,1.26
2023-12-06,600570,29.27,29.01,29.37,28.6,256413,746778043.0,2.63,-0.85,-0.25,1.35
2023-12-07,600570,28.97,29.01,29.24,28.57,200658,582770991.0,2.31,0.0,0.0,1.06
2023-12-08,600570,28.94,29.33,29.61,28.91,223224,657451683.0,2.41,1.1,0.32,1.17
2023-12-11,600570,29.25,30.08,30.26,28.75,273567,810202572.0,5.15,2.56,0.75,1.44
2023-12-12,600570,30.04,29.59,30.11,29.43,223229,664476820.0,2.26,-1.63,-0.49,1.17
2023-12-13,600570,29.65,29.21,30.03,29.2,235863,701452200.0,2.81,-1.28,-0.38,1.24
2023-12-14,600570,29.47,29.04,29.74,29.02,155482,458627579.0,2.46,-0.58,-0.17,0.82
2023-12-15,600570,29.19,28.64,29.23,28.58,185556,536890405.0,2.24,-1.38,-0.4,0.98
2023-12-18,600570,28.42,28.36,29.05,28.17,160454,459751589.0,3.07,-0.98,-0.28,0.84
2023-12-19,600570,28.35,28.53,28.68,28.14,150101,428294273.0,1.9,0.6,0.17,0.79
2023-12-20,600570,28.42,27.28,28.49,27.27,306143,850283899.0,4.28,-4.38,-1.25,1.61
2023-12-21,600570,27.12,27.87,28.0,26.98,278352,774861069.0,3.74,2.16,0.59,1.47
2023-12-22,600570,27.81,27.54,28.0,27.35,214531,596098541.0,2.33,-1.18,-0.33,1.13
2023-12-25,600570,27.53,27.32,27.87,27.2,171085,471487136.0,2.43,-0.8,-0.22,0.9
2023-12-26,600570,27.23,26.87,27.44,26.71,136353,367967894.0,2.67,-1.65,-0.45,0.72
2023-12-27,600570,26.9,26.9,27.07,26.54,200169,539641539.0,1.97,0.11,0.03,1.05
2023-12-28,600570,26.81,28.44,28.75,26.45,397239,1111124254.0,8.55,5.72,1.54,2.09
2023-12-29,600570,28.42,28.63,28.92,28.28,246187,707055690.0,2.25,0.67,0.19,1.3
2024-01-02,600570,29.02,28.05,29.07,28.01,221371,629192256.0,3.7,-2.03,-0.58,1.17
2024-01-03,600570,28.04,27.11,28.04,26.58,366391,997004085.0,5.2,-3.35,-0.94,1.93
2024-01-04,600570,26.88,25.85,26.92,25.57,485268,1267384435.0,4.98,-4.65,-1.26,2.55
2024-01-05,600570,25.84,25.71,26.16,25.49,247274,642962365.0,2.59,-0.54,-0.14,1.3
2024-01-08,600570,25.47,24.89,25.63,24.85,278548,700888893.0,3.03,-3.19,-0.82,1.47
2024-01-09,600570,24.99,24.86,25.35,24.57,217169,544619170.0,3.13,-0.12,-0.03,1.14
2024-01-10,600570,24.77,24.56,24.97,24.3,191851,474852371.0,2.7,-1.21,-0.3,1.01
2024-01-11,600570,24.47,24.89,24.99,24.47,239279,595109020.0,2.12,1.34,0.33,1.26
2024-01-12,600570,24.75,24.66,24.94,24.57,187041,465207997.0,1.49,-0.92,-0.23,0.98
2024-01-15,600570,24.52,24.47,24.86,24.31,174721,430619940.0,2.23,-0.77,-0.19,0.92
2024-01-16,600570,24.36,24.54,24.55,24.01,206706,503714051.0,2.21,0.29,0.07,1.09
2024-01-17,600570,24.4,23.77,24.42,23.77,207593,502348016.0,2.65,-3.14,-0.77,1.09
2024-01-18,600570,23.57,24.38,24.48,23.33,311407,744020454.0,4.84,2.57,0.61,1.64
2024-01-19,600570,24.26,24.03,24.36,23.96,172900,419539971.0,1.64,-1.44,-0.35,0.91
2024-01-22,600570,23.92,23.07,24.14,22.87,263229,622031140.0,5.29,-4.0,-0.96,1.39
2024-01-23,600570,23.07,23.77,23.93,22.93,261311,617041579.0,4.33,3.03,0.7,1.38
2024-01-24,600570,24.16,24.37,24.62,23.08,352420,844791620.0,6.48,2.52,0.6,1.85
2024-01-25,600570,24.17,24.55,24.73,23.74,414441,1011320241.0,4.06,0.74,0.18,2.18
2024-01-26,600570,24.36,24.16,24.6,24.07,260570,637590863.0,2.16,-1.59,-0.39,1.37
2024-01-29,600570,24.17,22.58,24.17,22.52,570455,1313780978.0,6.83,-6.54,-1.58,3.0
2024-01-30,600570,22.41,21.84,22.83,21.81,304765,681010554.0,4.52,-3.28,-0.74,1.6
2024-01-31,600570,21.79,20.91,21.97,20.66,444422,946837603.0,6.0,-4.26,-0.93,2.34
2024-02-01,600570,20.84,20.9,21.53,20.52,362124,765306848.0,4.83,-0.05,-0.01,1.91
2024-02-02,600570,21.0,19.92,21.29,19.2,446171,904256475.0,10.0,-4.69,-0.98,2.35
2024-02-05,600570,19.8,19.17,19.91,18.47,480875,928524316.0,7.23,-3.77,-0.75,2.53
2024-02-06,600570,19.07,20.51,20.63,18.9,483398,968268654.0,9.02,6.99,1.34,2.54
2024-02-07,600570,20.51,20.77,21.23,20.45,465557,976874708.0,3.8,1.27,0.26,2.45
2024-02-08,600570,20.95,21.62,21.66,20.85,466094,1000622933.0,3.9,4.09,0.85,2.45
2024-02-19,600570,22.11,22.14,22.31,21.47,446850,983413661.0,3.89,2.41,0.52,2.35
2024-02-20,600570,21.92,21.94,22.0,21.63,270266,593054004.0,1.67,-0.9,-0.2,1.42
2024-02-21,600570,21.77,22.51,23.32,21.63,479616,1090464068.0,7.7,2.6,0.57,2.52
2024-02-22,600570,22.55,23.04,23.13,22.47,359502,826746757.0,2.93,2.35,0.53,1.89
2024-02-23,600570,23.07,23.13,23.18,22.77,322681,746553385.0,1.78,0.39,0.09,1.7
2024-02-26,600570,23.1,23.14,23.53,22.86,319234,742651961.0,2.9,0.04,0.01,1.68
2024-02-27,600570,22.98,24.25,24.25,22.95,514056,1224899074.0,5.62,4.8,1.11,2.71
2024-02-28,600570,24.39,23.17,25.11,23.17,656755,1603288126.0,8.0,-4.45,-1.08,3.46
2024-02-29,600570,22.93,24.29,24.5,22.93,481399,1157357285.0,6.78,4.83,1.12,2.53
2024-03-01,600570,24.27,25.1,25.27,24.12,631156,1570356652.0,4.73,3.33,0.81,3.32
2024-03-04,600570,25.37,24.66,25.42,24.43,468590,1166245244.0,3.94,-1.75,-0.44,2.47
2024-03-05,600570,24.48,24.2,24.6,23.94,391527,956325165.0,2.68,-1.87,-0.46,2.06
2024-03-06,600570,24.02,23.98,24.34,23.51,343300,825185740.0,3.43,-0.91,-0.22,1.81
2024-03-07,600570,24.1,23.12,24.16,23.1,363598,859795700.0,4.42,-3.59,-0.86,1.91
2024-03-08,600570,23.12,23.89,24.24,22.85,377909,889767771.0,6.01,3.33,0.77,1.99
2024-03-11,600570,23.62,24.12,24.13,23.32,354228,846181138.0,3.39,0.96,0.23,1.86
2024-03-12,600570,24.12,24.37,24.41,23.97,364163,886522081.0,1.82,1.04,0.25,1.92
2024-03-13,600570,24.4,24.31,24.77,24.19,420409,1033169552.0,2.38,-0.25,-0.06,2.21
2024-03-14,600570,24.28,23.98,24.28,23.55,381672,917302340.0,3.0,-1.36,-0.33,2.01
2024-03-15,600570,23.85,23.95,24.02,23.33,318536,756784298.0,2.88,-0.13,-0.03,1.68
2024-03-18,600570,23.91,24.85,24.85,23.89,508061,1251205643.0,4.01,3.76,0.9,2.67
2024-03-19,600570,24.82,24.51,24.93,24.48,311532,773788458.0,1.81,-1.37,-0.34,1.64
2024-03-20,600570,24.51,24.83,25.07,24.44,390984,973575819.0,2.57,1.31,0.32,2.06
2024-03-21,600570,25.05,25.3,26.17,25.02,757619,1948226095.0,4.63,1.89,0.47,3.99
2024-03-22,600570,25.22,24.74,25.27,24.29,534863,1330275150.0,3.87,-2.21,-0.56,2.82
2024-03-25,600570,25.04,23.8,25.13,23.75,415082,1017318961.0,5.58,-3.8,-0.94,2.18
2024-03-26,600570,23.67,23.3,23.9,23.06,327206,771269604.0,3.53,-2.1,-0.5,1.72
2024-03-27,600570,23.22,21.95,23.27,21.89,389174,879473915.0,5.92,-5.79,-1.35,2.05
2024-03-28,600570,21.87,22.61,22.8,21.78,329557,745467109.0,4.65,3.01,0.66,1.73
2024-03-29,600570,22.61,22.43,22.61,22.07,217141,486972405.0,2.39,-0.8,-0.18,1.14
2024-04-01,600570,22.62,23.14,23.15,22.58,272310,626160833.0,2.54,3.17,0.71,1.43
2024-04-02,600570,23.07,22.79,23.09,22.65,231767,532097651.0,1.9,-1.51,-0.35,1.22
2024-04-03,600570,22.73,22.1,22.95,22.07,399721,900291051.0,3.86,-3.03,-0.69,2.1
2024-04-08,600570,21.87,21.24,21.94,21.23,395269,857071983.0,3.21,-3.89,-0.86,2.08
2024-04-09,600570,21.37,21.39,21.55,21.13,208857,447984860.0,1.98,0.71,0.15,1.1
2024-04-10,600570,21.32,20.73,21.33,20.57,266833,559374670.0,3.55,-3.09,-0.66,1.4
2024-04-11,600570,20.61,20.74,21.07,20.55,215387,452194222.0,2.51,0.05,0.01,1.13
2024-04-12,600570,20.74,20.39,20.93,20.33,200133,413550017.0,2.89,-1.69,-0.35,1.06
2024-04-15,600570,20.48,20.89,21.25,20.23,329643,689440926.0,5.0,2.45,0.5,1.74
2024-04-16,600570,20.85,20.33,21.25,20.27,264631,550578995.0,4.69,-2.68,-0.56,1.4
2024-04-17,600570,20.46,20.9,20.97,20.46,291921,610107096.0,2.51,2.8,0.57,1.54
2024-04-18,600570,20.77,20.86,21.42,20.47,339345,715716791.0,4.55,-0.19,-0.04,1.79
2024-04-19,600570,20.65,20.18,20.7,20.09,315283,645347866.0,2.92,-3.26,-0.68,1.66
2024-04-22,600570,19.87,20.44,20.62,19.6,300021,613298865.0,5.05,1.29,0.26,1.58
2024-04-23,600570,20.45,20.42,20.66,20.29,171269,352321183.0,1.81,-0.1,-0.02,0.9
2024-04-24,600570,20.51,20.65,20.66,20.31,207522,428417427.0,1.71,1.13,0.23,1.1
2024-04-25,600570,21.29,20.32,21.31,20.27,360911,747059691.0,5.04,-1.6,-0.33,1.91
2024-04-26,600570,20.42,21.38,21.45,20.38,549986,1157447856.0,5.27,5.22,1.06,2.9
2024-04-29,600570,21.27,22.12,22.34,21.2,562579,1242035728.0,5.33,3.46,0.74,2.97
2024-04-30,600570,21.67,20.48,21.67,20.45,810590,1695308051.0,5.52,-7.41,-1.64,4.28
2024-05-06,600570,20.91,21.08,21.64,20.87,572531,1222742779.0,3.76,2.93,0.6,3.02
2024-05-07,600570,21.07,21.15,21.36,20.85,269985,574211943.0,2.42,0.33,0.07,1.43
2024-05-08,600570,21.01,20.66,21.01,20.59,289682,604966270.0,1.99,-2.32,-0.49,1.53
2024-05-09,600570,20.64,21.12,21.34,20.63,291323,617090722.0,3.44,2.23,0.46,1.54
2024-05-10,600570,21.11,20.96,21.3,20.74,214065,451080714.0,2.65,-0.76,-0.16,1.13
2024-05-13,600570,20.77,20.7,21.24,20.55,296053,619960250.0,3.29,-1.24,-0.26,1.56
2024-05-14,600570,20.7,20.8,20.89,20.62,182055,380163504.0,1.3,0.48,0.1,0.96
2024-05-15,600570,20.82,20.43,20.83,20.37,207069,427517939.0,2.21,-1.78,-0.37,1.09
2024-05-16,600570,20.53,20.78,21.0,20.35,318879,666542040.0,3.18,1.71,0.35,1.68
2024-05-17,600570,20.7,21.13,21.16,20.63,249956,527389095.0,2.55,1.68,0.35,1.32
